"Date","NIFTY"
13-Dec-13,6168.4
16-Dec-13,6154.7
17-Dec-13,6139
18-Dec-13,6217.1
19-Dec-13,6166.6
20-Dec-13,6274.2
23-Dec-13,6284.5
24-Dec-13,6268.4
26-Dec-13,6278.9
27-Dec-13,6313.8
30-Dec-13,6291.1
31-Dec-13,6304
1-Jan-14,6301.6
2-Jan-14,6221.1
3-Jan-14,6211.1
6-Jan-14,6191.4
7-Jan-14,6162.2
8-Jan-14,6174.6
9-Jan-14,6168.3
10-Jan-14,6171.4
13-Jan-14,6272.7
14-Jan-14,6241.8
15-Jan-14,6320.9
16-Jan-14,6318.9
17-Jan-14,6261.6
20-Jan-14,6303.9
21-Jan-14,6313.8
22-Jan-14,6338.9
23-Jan-14,6345.6
24-Jan-14,6266.7
27-Jan-14,6135.8
28-Jan-14,6126.2
29-Jan-14,6120.2
30-Jan-14,6073.7
31-Jan-14,6089.5
3-Feb-14,6001.8
4-Feb-14,6000.9
5-Feb-14,6022.4
6-Feb-14,6036.3
7-Feb-14,6063.2
10-Feb-14,6053.4
11-Feb-14,6062.7
12-Feb-14,6084
13-Feb-14,6001.1
14-Feb-14,6048.3
17-Feb-14,6073.3
18-Feb-14,6127.1
19-Feb-14,6152.7
20-Feb-14,6091.4
21-Feb-14,6155.4
24-Feb-14,6186.1
25-Feb-14,6200
26-Feb-14,6238.8
28-Feb-14,6276.9
3-Mar-14,6221.4
4-Mar-14,6297.9
5-Mar-14,6328.6
6-Mar-14,6401.1
7-Mar-14,6526.6
10-Mar-14,6537.2
11-Mar-14,6511.9
12-Mar-14,6516.9
13-Mar-14,6493.1
14-Mar-14,6504.2
18-Mar-14,6516.6
19-Mar-14,6524
20-Mar-14,6483.1
21-Mar-14,6493.2
22-Mar-14,6494.9
24-Mar-14,6583.5
25-Mar-14,6589.7
26-Mar-14,6601.4
27-Mar-14,6641.7
28-Mar-14,6695.9
31-Mar-14,6704.2
1-Apr-14,6721
2-Apr-14,6752.5
3-Apr-14,6736.1
4-Apr-14,6694.3
7-Apr-14,6695
9-Apr-14,6796.2
10-Apr-14,6796.4
11-Apr-14,6776.3
15-Apr-14,6733.1
16-Apr-14,6675.3
17-Apr-14,6779.4
21-Apr-14,6817.6
22-Apr-14,6815.3
23-Apr-14,6840.8
25-Apr-14,6782.7
28-Apr-14,6761.2
29-Apr-14,6715.2
30-Apr-14,6696.4
2-May-14,6694.8
5-May-14,6699.3
6-May-14,6715.3
7-May-14,6652.5
8-May-14,6659.8
9-May-14,6858.8
12-May-14,7014.2
13-May-14,7108.7
14-May-14,7108.7
15-May-14,7123.1
16-May-14,7203
19-May-14,7263.5
20-May-14,7275.5
21-May-14,7252.9
22-May-14,7276.4
23-May-14,7367.1
26-May-14,7359
27-May-14,7318
28-May-14,7329.6
29-May-14,7235.6
30-May-14,7229.9
2-Jun-14,7362.5
3-Jun-14,7415.8
4-Jun-14,7402.2
5-Jun-14,7474.1
6-Jun-14,7583.4
9-Jun-14,7654.6
10-Jun-14,7656.4
11-Jun-14,7626.8
12-Jun-14,7649.9
13-Jun-14,7542.1
16-Jun-14,7533.5
17-Jun-14,7631.7
18-Jun-14,7558.2
19-Jun-14,7540.7
20-Jun-14,7511.4
23-Jun-14,7493.3
24-Jun-14,7580.2
25-Jun-14,7569.2
26-Jun-14,7493.2
27-Jun-14,7508.8
30-Jun-14,7611.3
1-Jul-14,7634.7
2-Jul-14,7725.1
3-Jul-14,7714.8
4-Jul-14,7751.6
7-Jul-14,7787.1
8-Jul-14,7623.2
9-Jul-14,7585
10-Jul-14,7567.7
11-Jul-14,7459.6
14-Jul-14,7454.1
15-Jul-14,7526.6
16-Jul-14,7624.4
17-Jul-14,7640.4
18-Jul-14,7663.9
21-Jul-14,7684.2
22-Jul-14,7767.8
23-Jul-14,7795.7
24-Jul-14,7830.6
25-Jul-14,7790.4
28-Jul-14,7748.7
30-Jul-14,7791.4
31-Jul-14,7721.3
1-Aug-14,7602.6
4-Aug-14,7683.6
5-Aug-14,7746.5
6-Aug-14,7672
7-Aug-14,7649.2
8-Aug-14,7568.5
11-Aug-14,7625.9
12-Aug-14,7727
13-Aug-14,7739.5
14-Aug-14,7791.7
18-Aug-14,7874.2
19-Aug-14,7897.5
20-Aug-14,7875.3
21-Aug-14,7891.1
22-Aug-14,7913.2
25-Aug-14,7906.3
26-Aug-14,7904.7
27-Aug-14,7936
28-Aug-14,7954.3
1-Sep-14,8027.7
2-Sep-14,8083
3-Sep-14,8114.6
4-Sep-14,8095.9
5-Sep-14,8086.8
8-Sep-14,8173.9
9-Sep-14,8152.9
10-Sep-14,8094.1
11-Sep-14,8085.7
12-Sep-14,8105.5
15-Sep-14,8042
16-Sep-14,7932.9
17-Sep-14,7975.5
18-Sep-14,8114.7
19-Sep-14,8121.4
22-Sep-14,8146.3
23-Sep-14,8017.5
24-Sep-14,8002.4
25-Sep-14,7911.8
26-Sep-14,7968.8
29-Sep-14,7958.9
30-Sep-14,7964.8
1-Oct-14,7945.5
7-Oct-14,7852.4
8-Oct-14,7842.7
9-Oct-14,7960.5
10-Oct-14,7859.9
13-Oct-14,7884.2
14-Oct-14,7864
16-Oct-14,7748.2
17-Oct-14,7779.7
20-Oct-14,7879.4
21-Oct-14,7927.7
22-Oct-14,7995.9
23-Oct-14,8014.5
27-Oct-14,7991.7
28-Oct-14,8027.6
29-Oct-14,8090.4
30-Oct-14,8169.2
31-Oct-14,8322.2
3-Nov-14,8324.1
5-Nov-14,8338.3
7-Nov-14,8337
10-Nov-14,8344.2
11-Nov-14,8362.6
12-Nov-14,8383.3
13-Nov-14,8357.8
14-Nov-14,8389.9
17-Nov-14,8430.7
18-Nov-14,8425.9
19-Nov-14,8382.3
20-Nov-14,8401.9
21-Nov-14,8477.3
24-Nov-14,8530.1
25-Nov-14,8463.1
26-Nov-14,8475.7
27-Nov-14,8494.2
28-Nov-14,8588.2
1-Dec-14,8555.9
2-Dec-14,8524.7
3-Dec-14,8537.6
4-Dec-14,8564.4
5-Dec-14,8538.3
8-Dec-14,8438.2
9-Dec-14,8340.7
10-Dec-14,8355.6
11-Dec-14,8292.9
12-Dec-14,8224.1
15-Dec-14,8219.6
16-Dec-14,8067.6
17-Dec-14,8029.8
18-Dec-14,8159.3
19-Dec-14,8225.2
22-Dec-14,8324
23-Dec-14,8267
24-Dec-14,8174.1
26-Dec-14,8200.7
29-Dec-14,8246.3
30-Dec-14,8248.2
31-Dec-14,8282.7
1-Jan-15,8284
2-Jan-15,8395.4
5-Jan-15,8378.4
6-Jan-15,8127.3
7-Jan-15,8102.1
8-Jan-15,8234.6
9-Jan-15,8284.5
12-Jan-15,8323
13-Jan-15,8299.4
14-Jan-15,8277.5
15-Jan-15,8494.1
16-Jan-15,8513.8
19-Jan-15,8550.7
20-Jan-15,8695.6
21-Jan-15,8729.5
22-Jan-15,8761.4
23-Jan-15,8835.6
27-Jan-15,8910.5
28-Jan-15,8914.3
29-Jan-15,8952.3
30-Jan-15,8808.9
2-Feb-15,8797.4
3-Feb-15,8756.5
4-Feb-15,8723.7
5-Feb-15,8711.7
6-Feb-15,8661
9-Feb-15,8526.3
10-Feb-15,8565.5
11-Feb-15,8627.4
12-Feb-15,8711.5
13-Feb-15,8805.5
16-Feb-15,8809.3
18-Feb-15,8869.1
19-Feb-15,8895.3
20-Feb-15,8833.6
23-Feb-15,8754.9
24-Feb-15,8762.1
25-Feb-15,8767.2
26-Feb-15,8683.8
27-Feb-15,8844.6
28-Feb-15,8901.8
2-Mar-15,8956.7
3-Mar-15,8996.2
4-Mar-15,8922.6
5-Mar-15,8937.7
9-Mar-15,8756.7
10-Mar-15,8712
11-Mar-15,8699.9
12-Mar-15,8776
13-Mar-15,8647.7
16-Mar-15,8633.1
17-Mar-15,8723.3
18-Mar-15,8685.9
19-Mar-15,8634.6
20-Mar-15,8570.9
23-Mar-15,8550.9
24-Mar-15,8542.9
25-Mar-15,8530.8
26-Mar-15,8342.1
27-Mar-15,8341.4
30-Mar-15,8492.3
31-Mar-15,8491
1-Apr-15,8586.2
6-Apr-15,8659.9
7-Apr-15,8660.3
8-Apr-15,8714.4
9-Apr-15,8778.3
10-Apr-15,8780.3
13-Apr-15,8834
15-Apr-15,8750.2
16-Apr-15,8706.7
17-Apr-15,8606
20-Apr-15,8448.1
21-Apr-15,8377.7
22-Apr-15,8429.7
23-Apr-15,8398.3
24-Apr-15,8305.2
27-Apr-15,8213.8
28-Apr-15,8285.6
29-Apr-15,8239.7
30-Apr-15,8181.5
4-May-15,8331.9
5-May-15,8324.8
6-May-15,8097
7-May-15,8057.3
8-May-15,8191.5
11-May-15,8325.2
12-May-15,8126.9
13-May-15,8235.4
14-May-15,8224.2
15-May-15,8262.3
18-May-15,8373.6
19-May-15,8365.6
20-May-15,8423.2
21-May-15,8421
22-May-15,8458.9
25-May-15,8370.2
26-May-15,8339.3
27-May-15,8334.6
28-May-15,8319
29-May-15,8433.6
1-Jun-15,8433.4
2-Jun-15,8236.4
3-Jun-15,8135.1
4-Jun-15,8130.6
5-Jun-15,8114.7
8-Jun-15,8044.1
9-Jun-15,8022.4
10-Jun-15,8124.4
11-Jun-15,7965.3
12-Jun-15,7982.9
15-Jun-15,8013.9
16-Jun-15,8047.3
17-Jun-15,8091.5
18-Jun-15,8174.6
19-Jun-15,8224.9
22-Jun-15,8353.1
23-Jun-15,8381.5
24-Jun-15,8360.8
25-Jun-15,8398
26-Jun-15,8381.1
29-Jun-15,8318.4
30-Jun-15,8368.5
1-Jul-15,8453
2-Jul-15,8444.9
3-Jul-15,8484.9
6-Jul-15,8522.1
7-Jul-15,8510.8
8-Jul-15,8363
9-Jul-15,8328.5
10-Jul-15,8360.5
13-Jul-15,8459.6
14-Jul-15,8454.1
15-Jul-15,8523.8
16-Jul-15,8608
17-Jul-15,8609.8
20-Jul-15,8603.4
21-Jul-15,8529.4
22-Jul-15,8633.5
23-Jul-15,8589.8
24-Jul-15,8521.5
27-Jul-15,8361
28-Jul-15,8337
29-Jul-15,8375
30-Jul-15,8421.8
31-Jul-15,8532.8
3-Aug-15,8543
4-Aug-15,8516.9
5-Aug-15,8567.9
6-Aug-15,8588.6
7-Aug-15,8564.6
10-Aug-15,8525.6
11-Aug-15,8462.3
12-Aug-15,8349.4
13-Aug-15,8355.8
14-Aug-15,8518.5
17-Aug-15,8477.3
18-Aug-15,8466.5
19-Aug-15,8495.1
20-Aug-15,8372.7
21-Aug-15,8299.9
24-Aug-15,7809
25-Aug-15,7880.7
26-Aug-15,7791.8
27-Aug-15,7948.9
28-Aug-15,8001.9
31-Aug-15,7971.3
1-Sep-15,7785.8
2-Sep-15,7717
3-Sep-15,7823
4-Sep-15,7655
7-Sep-15,7558.8
8-Sep-15,7688.2
9-Sep-15,7818.6
10-Sep-15,7788.1
11-Sep-15,7789.3
14-Sep-15,7872.2
15-Sep-15,7829.1
16-Sep-15,7899.1
18-Sep-15,7981.9
21-Sep-15,7977.1
22-Sep-15,7812
23-Sep-15,7845.9
24-Sep-15,7868.5
28-Sep-15,7795.7
29-Sep-15,7843.3
30-Sep-15,7948.9
1-Oct-15,7950.9
5-Oct-15,8119.3
6-Oct-15,8152.9
7-Oct-15,8177.4
8-Oct-15,8129.3
9-Oct-15,8189.7
12-Oct-15,8143.6
13-Oct-15,8131.7
14-Oct-15,8107.9
15-Oct-15,8179.5
16-Oct-15,8238.1
19-Oct-15,8275
20-Oct-15,8261.6
21-Oct-15,8251.7
23-Oct-15,8295.4
26-Oct-15,8260.5
27-Oct-15,8232.9
28-Oct-15,8171.2
29-Oct-15,8111.7
30-Oct-15,8065.8
2-Nov-15,8050.8
3-Nov-15,8060.7
4-Nov-15,8040.2
5-Nov-15,7955.4
6-Nov-15,7954.3
9-Nov-15,7915.2
10-Nov-15,7783.3
11-Nov-15,7825
13-Nov-15,7762.2
16-Nov-15,7806.6
17-Nov-15,7837.5
18-Nov-15,7731.8
19-Nov-15,7842.7
20-Nov-15,7856.5
23-Nov-15,7849.2
24-Nov-15,7831.6
26-Nov-15,7883.8
27-Nov-15,7942.7
30-Nov-15,7935.2
1-Dec-15,7954.9
2-Dec-15,7931.3
3-Dec-15,7864.1
4-Dec-15,7781.9
7-Dec-15,7765.4
8-Dec-15,7701.7
9-Dec-15,7612.5
10-Dec-15,7683.3
11-Dec-15,7610.4
14-Dec-15,7650
15-Dec-15,7700.9
16-Dec-15,7750.9
17-Dec-15,7844.3
18-Dec-15,7761.9
21-Dec-15,7834.4
22-Dec-15,7786.1
23-Dec-15,7865.9
24-Dec-15,7861
28-Dec-15,7925.1
29-Dec-15,7928.9
30-Dec-15,7896.2
31-Dec-15,7946.3
1-Jan-16,7963.2
4-Jan-16,7791.3
5-Jan-16,7784.6
6-Jan-16,7741
7-Jan-16,7568.3
8-Jan-16,7601.3
11-Jan-16,7563.8
12-Jan-16,7510.3
13-Jan-16,7562.4
14-Jan-16,7536.8
15-Jan-16,7437.8
18-Jan-16,7351
19-Jan-16,7435.1
20-Jan-16,7309.3
21-Jan-16,7276.8
22-Jan-16,7422.4
25-Jan-16,7436.1
27-Jan-16,7437.7
28-Jan-16,7424.6
29-Jan-16,7563.5
1-Feb-16,7555.9
2-Feb-16,7455.5
3-Feb-16,7361.8
4-Feb-16,7404
5-Feb-16,7489.1
8-Feb-16,7387.2
9-Feb-16,7298.2
10-Feb-16,7215.7
11-Feb-16,6976.3
12-Feb-16,6980.9
15-Feb-16,7162.9
16-Feb-16,7048.2
17-Feb-16,7108.4
18-Feb-16,7191.7
19-Feb-16,7210.7
22-Feb-16,7234.5
23-Feb-16,7109.5
24-Feb-16,7018.7
25-Feb-16,6970.6
26-Feb-16,7029.7
29-Feb-16,6987
1-Mar-16,7222.3
2-Mar-16,7368.8
3-Mar-16,7475.6
4-Mar-16,7485.3
8-Mar-16,7485.3
9-Mar-16,7531.8
10-Mar-16,7486.1
11-Mar-16,7510.2
14-Mar-16,7538.7
15-Mar-16,7460.6
16-Mar-16,7498.7
17-Mar-16,7512.5
18-Mar-16,7604.3
21-Mar-16,7704.2
22-Mar-16,7714.9
23-Mar-16,7716.5
28-Mar-16,7615.1
29-Mar-16,7597
30-Mar-16,7735.2
31-Mar-16,7738.4
1-Apr-16,7713
4-Apr-16,7758.8
5-Apr-16,7603.2
6-Apr-16,7614.3
7-Apr-16,7546.4
8-Apr-16,7555.2
11-Apr-16,7671.4
12-Apr-16,7708.9
13-Apr-16,7850.4
18-Apr-16,7914.7
20-Apr-16,7914.7
21-Apr-16,7912
22-Apr-16,7899.3
25-Apr-16,7855
26-Apr-16,7962.6
27-Apr-16,7979.9
28-Apr-16,7847.2
29-Apr-16,7849.8
2-May-16,7805.9
3-May-16,7747
4-May-16,7706.5
5-May-16,7735.5
6-May-16,7733.4
9-May-16,7866
10-May-16,7887.8
11-May-16,7848.8
12-May-16,7900.4
13-May-16,7814.9
16-May-16,7860.7
17-May-16,7890.7
18-May-16,7870.1
19-May-16,7783.4
20-May-16,7749.7
23-May-16,7731
24-May-16,7748.8
25-May-16,7934.9
26-May-16,8069.6
27-May-16,8156.6
30-May-16,8178.5
31-May-16,8160.1
1-Jun-16,8179.9
2-Jun-16,8218.9
3-Jun-16,8220.8
6-Jun-16,8201
7-Jun-16,8266.4
8-Jun-16,8273
9-Jun-16,8203.6
10-Jun-16,8170
13-Jun-16,8110.6
14-Jun-16,8108.8
15-Jun-16,8206.6
16-Jun-16,8140.7
17-Jun-16,8170.2
20-Jun-16,8238.5
21-Jun-16,8219.9
22-Jun-16,8203.7
23-Jun-16,8270.4
24-Jun-16,8088.6
27-Jun-16,8094.7
28-Jun-16,8127.8
29-Jun-16,8204
30-Jun-16,8287.7
1-Jul-16,8328.3
4-Jul-16,8370.7
5-Jul-16,8335.9
7-Jul-16,8337.9
8-Jul-16,8323.2
11-Jul-16,8467.9
12-Jul-16,8521
13-Jul-16,8519.5
14-Jul-16,8565
15-Jul-16,8541.4
18-Jul-16,8508.7
19-Jul-16,8528.5
20-Jul-16,8565.8
21-Jul-16,8510.1
22-Jul-16,8541.2
25-Jul-16,8635.6
26-Jul-16,8590.6
27-Jul-16,8615.8
28-Jul-16,8666.3
29-Jul-16,8638.5
1-Aug-16,8636.5
2-Aug-16,8622.9
3-Aug-16,8544.8
4-Aug-16,8551.1
5-Aug-16,8683.1
8-Aug-16,8711.3
9-Aug-16,8678.2
10-Aug-16,8575.3
11-Aug-16,8592.1
12-Aug-16,8672.1
16-Aug-16,8642.5
17-Aug-16,8624
18-Aug-16,8673.2
19-Aug-16,8666.9
22-Aug-16,8629.1
23-Aug-16,8632.6
24-Aug-16,8650.3
25-Aug-16,8592.2
26-Aug-16,8572.5
29-Aug-16,8607.4
30-Aug-16,8744.3
31-Aug-16,8786.2
1-Sep-16,8774.6
2-Sep-16,8809.6
6-Sep-16,8943
7-Sep-16,8917.9
8-Sep-16,8952.5
9-Sep-16,8866.7
12-Sep-16,8715.6
14-Sep-16,8726.6
15-Sep-16,8742.5
16-Sep-16,8779.8
19-Sep-16,8808.4
20-Sep-16,8775.9
21-Sep-16,8777.1
22-Sep-16,8867.4
23-Sep-16,8831.5
26-Sep-16,8723
27-Sep-16,8706.4
28-Sep-16,8745.1
29-Sep-16,8591.2
30-Sep-16,8611.1
3-Oct-16,8738.1
4-Oct-16,8769.1
5-Oct-16,8743.9
6-Oct-16,8709.5
7-Oct-16,8697.6
10-Oct-16,8708.8
13-Oct-16,8573.3
14-Oct-16,8583.4
17-Oct-16,8520.4
18-Oct-16,8677.9
19-Oct-16,8659.1
20-Oct-16,8699.4
21-Oct-16,8693
24-Oct-16,8708.9
25-Oct-16,8691.3
26-Oct-16,8615.2
27-Oct-16,8615.2
28-Oct-16,8638
30-Oct-16,8625.7
1-Nov-16,8626.2
2-Nov-16,8514
3-Nov-16,8484.9
4-Nov-16,8433.7
7-Nov-16,8497
8-Nov-16,8543.5
9-Nov-16,8432
10-Nov-16,8525.7
11-Nov-16,8296.3
15-Nov-16,8108.4
16-Nov-16,8111.6
17-Nov-16,8079.9
18-Nov-16,8074.1
21-Nov-16,7929.1
22-Nov-16,8002.3
23-Nov-16,8033.3
24-Nov-16,7965.5
25-Nov-16,8114.3
28-Nov-16,8126.9
29-Nov-16,8142.1
30-Nov-16,8224.5
1-Dec-16,8192.9
2-Dec-16,8086.8
5-Dec-16,8128.7
6-Dec-16,8143.1
7-Dec-16,8102
8-Dec-16,8246.8
9-Dec-16,8261.7
12-Dec-16,8170.8
13-Dec-16,8221.8
14-Dec-16,8182.4
15-Dec-16,8153.6
16-Dec-16,8139.4
19-Dec-16,8104.3
20-Dec-16,8082.4
21-Dec-16,8061.3
22-Dec-16,7979.1
23-Dec-16,7985.7
26-Dec-16,7908.2
27-Dec-16,8032.8
28-Dec-16,8034.8
29-Dec-16,8103.6
30-Dec-16,8185.8
2-Jan-17,8179.5
3-Jan-17,8192.2
4-Jan-17,8190.5
5-Jan-17,8273.8
6-Jan-17,8243.8
9-Jan-17,8236
10-Jan-17,8288.6
11-Jan-17,8380.6
12-Jan-17,8407.2
13-Jan-17,8400.3
16-Jan-17,8412.8
17-Jan-17,8398
18-Jan-17,8417
19-Jan-17,8435.1
20-Jan-17,8349.3
23-Jan-17,8391.5
24-Jan-17,8475.8
25-Jan-17,8602.7
27-Jan-17,8641.2
30-Jan-17,8632.7
31-Jan-17,8561.3
1-Feb-17,8716.4
2-Feb-17,8734.2
3-Feb-17,8740.9
6-Feb-17,8801
7-Feb-17,8768.3
8-Feb-17,8769
9-Feb-17,8778.4
10-Feb-17,8793.5
13-Feb-17,8805
14-Feb-17,8792.3
15-Feb-17,8724.7
16-Feb-17,8778
17-Feb-17,8821.7
20-Feb-17,8879.2
21-Feb-17,8907.8
22-Feb-17,8926.9
23-Feb-17,8939.5
27-Feb-17,8896.7
28-Feb-17,8879.6
1-Mar-17,8945.8
2-Mar-17,8899.7
3-Mar-17,8897.5
6-Mar-17,8963.4
7-Mar-17,8946.9
8-Mar-17,8924.3
9-Mar-17,8927
10-Mar-17,8934.5
14-Mar-17,9087
15-Mar-17,9084.8
16-Mar-17,9153.7
17-Mar-17,9160
20-Mar-17,9126.8
21-Mar-17,9121.5
22-Mar-17,9030.4
23-Mar-17,9086.3
24-Mar-17,9108
27-Mar-17,9045.2
28-Mar-17,9100.8
29-Mar-17,9143.8
30-Mar-17,9173.7
31-Mar-17,9173.7
3-Apr-17,9237.8
5-Apr-17,9265.1
6-Apr-17,9261.9
7-Apr-17,9198.3
10-Apr-17,9181.4
11-Apr-17,9237
12-Apr-17,9203.4
13-Apr-17,9150.8
17-Apr-17,9139.3
18-Apr-17,9105.1
19-Apr-17,9103.5
20-Apr-17,9136.4
21-Apr-17,9119.4
24-Apr-17,9217.9
25-Apr-17,9306.6
26-Apr-17,9351.8
27-Apr-17,9342.1
28-Apr-17,9304
2-May-17,9313.8
3-May-17,9311.9
4-May-17,9359.9
5-May-17,9285.3
8-May-17,9314
9-May-17,9316.8
10-May-17,9407.3
11-May-17,9422.4
12-May-17,9400.9
15-May-17,9445.4
16-May-17,9512.2
17-May-17,9525.7
18-May-17,9429.4
19-May-17,9427.9
22-May-17,9438.2
23-May-17,9386.1
24-May-17,9360.5
25-May-17,9509.7
26-May-17,9595.1
29-May-17,9604.9
30-May-17,9624.5
31-May-17,9621.2
1-Jun-17,9616.1
2-Jun-17,9653.5
5-Jun-17,9675.1
6-Jun-17,9637.1
7-Jun-17,9663.9
8-Jun-17,9647.2
9-Jun-17,9668.2
12-Jun-17,9616.4
13-Jun-17,9606.9
14-Jun-17,9618.1
15-Jun-17,9578
16-Jun-17,9588
19-Jun-17,9657.5
20-Jun-17,9653.5
21-Jun-17,9633.6
22-Jun-17,9630
23-Jun-17,9574.9
27-Jun-17,9511.4
28-Jun-17,9491.2
29-Jun-17,9504.1
30-Jun-17,9520.9
3-Jul-17,9615
4-Jul-17,9613.3
5-Jul-17,9637.6
6-Jul-17,9674.5
7-Jul-17,9665.8
10-Jul-17,9771
11-Jul-17,9786
12-Jul-17,9816.1
13-Jul-17,9891.7
14-Jul-17,9886.3
17-Jul-17,9915.9
18-Jul-17,9827.1
19-Jul-17,9899.6
20-Jul-17,9873.3
21-Jul-17,9915.2
24-Jul-17,9966.4
25-Jul-17,9964.5
26-Jul-17,10020
27-Jul-17,10020
28-Jul-17,10014
31-Jul-17,10077
1-Aug-17,10114
2-Aug-17,10081
3-Aug-17,10013
4-Aug-17,10066
7-Aug-17,10057
8-Aug-17,9978.5
9-Aug-17,9908
10-Aug-17,9820.2
11-Aug-17,9710.8
14-Aug-17,9794.1
16-Aug-17,9897.3
17-Aug-17,9904.1
18-Aug-17,9837.4
21-Aug-17,9754.3
22-Aug-17,9765.5
23-Aug-17,9852.5
24-Aug-17,9857
28-Aug-17,9912.8
29-Aug-17,9796
30-Aug-17,9884.4
31-Aug-17,9917.9
1-Sep-17,9974.4
4-Sep-17,9912.8
5-Sep-17,9952.2
6-Sep-17,9916.2
7-Sep-17,9929.9
8-Sep-17,9934.8
11-Sep-17,10006
12-Sep-17,10093
13-Sep-17,10079
14-Sep-17,10086
15-Sep-17,10085
18-Sep-17,10153
19-Sep-17,10147
20-Sep-17,10141
21-Sep-17,10121
22-Sep-17,9964.4
25-Sep-17,9872.6
26-Sep-17,9871.5
27-Sep-17,9735.7
28-Sep-17,9768.9
29-Sep-17,9788.6
3-Oct-17,9859.5
4-Oct-17,9914.9
5-Oct-17,9888.7
6-Oct-17,9979.7
9-Oct-17,9988.7
10-Oct-17,10016
11-Oct-17,9984.8
12-Oct-17,10096
13-Oct-17,10167
16-Oct-17,10230
17-Oct-17,10234
18-Oct-17,10210
19-Oct-17,10146
23-Oct-17,10184
24-Oct-17,10207
25-Oct-17,10295
26-Oct-17,10343
27-Oct-17,10323
30-Oct-17,10363
31-Oct-17,10335
1-Nov-17,10440
2-Nov-17,10423
3-Nov-17,10452
6-Nov-17,10451
7-Nov-17,10350
8-Nov-17,10303
9-Nov-17,10308
10-Nov-17,10321
13-Nov-17,10224
14-Nov-17,10186
15-Nov-17,10118
16-Nov-17,10214
17-Nov-17,10283
20-Nov-17,10298
21-Nov-17,10326
22-Nov-17,10342
23-Nov-17,10348
24-Nov-17,10389
27-Nov-17,10399
28-Nov-17,10370
29-Nov-17,10361
30-Nov-17,10226
1-Dec-17,10121
4-Dec-17,10127
5-Dec-17,10118
6-Dec-17,10044
7-Dec-17,10166
8-Dec-17,10265
11-Dec-17,10322
12-Dec-17,10240
13-Dec-17,10192
14-Dec-17,10252
15-Dec-17,10333
18-Dec-17,10388
19-Dec-17,10463
20-Dec-17,10444
21-Dec-17,10440
22-Dec-17,10493
26-Dec-17,10531
27-Dec-17,10490
28-Dec-17,10477
29-Dec-17,10530
1-Jan-18,10435.55
2-Jan-18,10442.2
3-Jan-18,10443.2
4-Jan-18,10504.8
5-Jan-18,10558.85
8-Jan-18,10623.6
9-Jan-18,10637
10-Jan-18,10632.2
11-Jan-18,10651.2
12-Jan-18,10681.25
15-Jan-18,10741.55
16-Jan-18,10700.45
17-Jan-18,10788.55
18-Jan-18,10817
19-Jan-18,10894.7
22-Jan-18,10966.2
23-Jan-18,11083.7
24-Jan-18,11086
25-Jan-18,11069.65
29-Jan-18,11130.4
30-Jan-18,11049.65
31-Jan-18,11027.7
1-Feb-18,11016.9
2-Feb-18,10760.6
5-Feb-18,10666.55
6-Feb-18,10498.25
7-Feb-18,10476.7
8-Feb-18,10576.85
9-Feb-18,10454.95
12-Feb-18,10539.75
14-Feb-18,10500.9
15-Feb-18,10545.5
16-Feb-18,10452.3
19-Feb-18,10378.4
20-Feb-18,10360.4
21-Feb-18,10397.45
22-Feb-18,10382.7
23-Feb-18,10491.05
26-Feb-18,10582.6
27-Feb-18,10554.3
28-Feb-18,10492.85
1-Mar-18,10458.35
5-Mar-18,10358.85
6-Mar-18,10249.25
7-Mar-18,10154.2
8-Mar-18,10242.65
9-Mar-18,10226.85
12-Mar-18,10421.4
13-Mar-18,10426.85
14-Mar-18,10410.9
15-Mar-18,10360.15
16-Mar-18,10195.15
19-Mar-18,10094.25
20-Mar-18,10124.35
21-Mar-18,10155.25
22-Mar-18,10114.75
23-Mar-18,9998.05
26-Mar-18,10130.65
27-Mar-18,10184.15
28-Mar-18,10113.7
2-Apr-18,10211.8
3-Apr-18,10245
4-Apr-18,10128.4
5-Apr-18,10325.15
6-Apr-18,10331.6
9-Apr-18,10379.35
10-Apr-18,10402.25
11-Apr-18,10417.15
12-Apr-18,10458.65
13-Apr-18,10480.6
16-Apr-18,10528.35
17-Apr-18,10548.7
18-Apr-18,10526.2
19-Apr-18,10565.3
20-Apr-18,10564.05
23-Apr-18,10584.7
24-Apr-18,10614.35
25-Apr-18,10570.55
26-Apr-18,10617.8
27-Apr-18,10692.3
30-Apr-18,10739.35
2-May-18,10718.05
3-May-18,10679.65
4-May-18,10618.25
7-May-18,10715.5
8-May-18,10717.8
9-May-18,10741.7
10-May-18,10716.55
11-May-18,10806.5
14-May-18,10806.6
15-May-18,10801.85
16-May-18,10741.1
17-May-18,10682.7
18-May-18,10596.4
21-May-18,10516.7
22-May-18,10536.7
23-May-18,10430.35
24-May-18,10513.85
25-May-18,10605.15
28-May-18,10688.65
29-May-18,10633.3
30-May-18,10614.35
31-May-18,10736.15
1-Jun-18,10696.2
4-Jun-18,10628.5
5-Jun-18,10593.15
6-Jun-18,10684.65
7-Jun-18,10768.35
8-Jun-18,10767.65
11-Jun-18,10786.95
12-Jun-18,10842.85
13-Jun-18,10856.7
14-Jun-18,10808.05
15-Jun-18,10817.7
18-Jun-18,10799.85
19-Jun-18,10710.45
20-Jun-18,10772.05
21-Jun-18,10741.1
22-Jun-18,10821.85
25-Jun-18,10762.45
